Time,Learning rate,Train loss,Validation loss,MAE_free_energy
17685.58874106407,0.0001,29377.787844951923,29500.005366586538,164.16259915865385
17919.270228624344,0.0001,29206.676679086537,29134.744563701923,164.2300186298077
18152.497752189636,0.0001,29187.190639423075,29629.879375,164.49458052884614
18385.40731883049,0.0001,29141.880024038463,29438.606905048076,164.02575841346155
18618.044556856155,0.0001,29193.73633293269,29374.451902644232,164.40631310096154
18849.70116686821,0.0001,29018.864853365383,29066.875811298076,164.0928614783654
19082.090869426727,0.0001,29013.059231971154,29014.71513221154,164.15909314903845
19314.70271873474,0.0001,29228.18262139423,29065.048685096153,164.0560643028846
19546.556934833527,0.0001,28832.067516826923,28857.77761418269,164.0455985576923
19779.240693092346,0.0001,28913.56169591346,29032.206682692307,164.28356580528848
20012.329480409622,0.0001,28814.533298076924,28759.497064903848,164.07986268028847
20244.71014881134,0.0001,28782.199790865383,28831.684225961537,164.13681129807694
20477.455229997635,0.0001,28847.756881009616,29016.357075721153,163.94987860576924
20709.601343631744,0.0001,28809.986217548078,28700.522171875,164.14864483173076
20942.056226730347,0.0001,28757.563775240385,28629.547247596154,164.05872295673078
21174.532128810883,0.0001,29049.370733173077,28641.34322355769,164.03067608173077
21407.069628477097,0.0001,28805.374342548075,28770.92290625,164.00937259615384
21639.109475135803,0.0001,29165.778346153846,28592.44321875,163.93833443509615
21872.52613735199,0.0001,28668.346180288463,28615.345151442307,163.92098497596155
22104.68155813217,0.0001,28759.051842548077,28509.75123557692,164.05412289663462
22337.971086025238,0.0001,28579.454908653846,28743.571021634616,164.18884525240384
22570.636580705643,0.0001,28583.297907451924,28515.709980769232,163.96505318509617
22803.238555669785,0.0001,28611.289116586537,28678.486532451923,163.95154086538463
23036.540236711502,0.0001,28448.432637019232,28370.475373798075,164.0052881610577
23269.102519512177,0.0001,28714.064414663462,28859.171560096154,164.22963972355768
23501.825259923935,0.0001,28432.63031129808,29020.143120192308,164.25199399038462
23734.53820705414,0.0001,28324.38135096154,28451.513963942307,164.07383233173076
23967.599742412567,0.0001,28528.10579206731,29038.858685096155,163.77625721153845
24200.200231313705,0.0001,28464.779786057694,28633.579263221152,164.07989453125
24432.76193666458,0.0001,28471.064954326925,28650.36375360577,164.08195552884615
24664.917571544647,0.0001,28318.717061298077,28321.398235576922,163.91077163461537
24898.13077187538,0.0001,28710.335205528845,28462.5343125,164.1468623798077
25130.4942111969,0.0001,28395.080390625,28336.98963701923,163.96441646634617
25363.265551805496,0.0001,28460.01063221154,28508.704611778845,164.19503064903847
25596.21641087532,0.0001,28560.13122956731,28216.236485576923,163.99050360576922
25828.910887241364,0.0001,28556.699870192308,28159.177377403845,163.8987274639423
26062.401024341583,0.0001,28228.045007211538,28496.885459134617,163.88578335336538
26294.712283611298,0.0001,28283.122794471154,28133.424533653848,163.98538731971155
26526.796139717102,0.0001,28225.61546875,28165.581693509615,163.94000060096153
26759.84027147293,0.0001,28113.149352163462,28218.442349759614,163.8116778846154
26992.061470270157,0.0001,28279.104546875,29779.273268028846,163.70458233173076
27225.722713708878,0.0001,28515.49446394231,28092.169288461537,163.995125
27459.026329517365,0.0001,28276.32322596154,28114.049501201924,163.89859555288461
27691.542333126068,0.0001,28162.108401442307,28102.859903846154,163.96448737980768
27924.56462907791,0.0001,28020.655129807692,28506.71821394231,163.72177493990384
28157.704446792603,0.0001,28197.79357451923,28411.203299278844,163.73872716346153
28390.4457154274,0.0001,28190.55940745192,28024.061655048077,163.90077764423077
28622.93038582802,0.0001,28121.776490384615,28052.68533293269,163.89029266826924
28855.427839517593,0.0001,28181.991573317307,28022.646256009615,163.9439044471154
29087.790264368057,0.0001,28060.102576923076,27980.194072115384,163.90025510817307
29321.538611650467,0.0001,28238.203846153847,28016.62045793269,163.856234375
29554.887526273727,0.0001,27996.663631009615,28070.66755889423,164.03569561298076
29787.937982797623,0.0001,28131.083213942307,28278.623592548076,163.79802794471155
30020.41002702713,0.0001,28275.844313701924,28107.187564903845,164.02169140625
30252.946387529373,0.0001,28146.299807692307,27941.635155048076,163.96102463942307
30486.07221055031,0.0001,28040.851618990386,27953.40390625,163.9516971153846
30718.74868774414,0.0001,27956.61671514423,27968.829138221154,163.88146754807693
30951.38058423996,0.0001,28056.61552283654,28009.496304086537,163.97625751201923
31183.61356472969,0.0001,28028.838685096154,29485.008521634616,163.60892728365386
31415.72652745247,0.0001,28104.712344951924,28398.296493990383,164.05235036057692
31648.14387321472,0.0001,27947.167469951924,28572.657129807692,163.62740024038462
31881.324265003204,0.0001,28322.070823317306,28280.365139423076,163.76798016826922
32114.166910409927,0.0001,28476.249368990386,28151.51211298077,163.72087890625
32346.525374650955,0.0001,28047.036870192307,28228.14661778846,163.73537890625
32579.592908382416,0.0001,28174.19034375,27857.88437860577,163.8716316105769
32812.81357264519,0.0001,28035.17342908654,28059.519063701922,163.97141676682693
33046.61147022247,0.0001,28027.267844951923,27926.897603365385,163.81155408653845
33280.30788445473,0.0001,28005.32748918269,28090.738403846153,164.05879867788462
33512.650747299194,0.0001,27978.435461538462,28629.92161658654,163.71061478365385
33745.989554166794,0.0001,28059.654943509617,28098.22499639423,163.99569711538462
33979.2495598793,0.0001,28019.51827764423,28231.663951923078,163.95062379807692
34211.76106262207,0.0001,28062.035290865384,29122.910120192308,164.16986959134616
34444.48245072365,0.0001,28072.49500360577,27832.378822115385,163.85197536057692
34677.945474624634,0.0001,27858.356430288462,27846.159365384614,163.9472782451923
34910.7106757164,0.0001,27869.799179086538,27969.874063701922,164.02071033653846
35143.819294691086,0.0001,27952.19604206731,27860.367787259616,163.94271905048078
35375.97540092468,0.0001,27985.25087139423,28072.8275625,163.7279209735577
35608.93085670471,0.0001,27929.706727163462,27995.32806610577,163.94889663461538
35841.543446063995,0.0001,27865.651861778846,28641.16137019231,163.69782241586537
36074.50038385391,0.0001,28029.225283653846,27793.70969110577,163.89193449519232
36307.44482398033,0.0001,27970.91202283654,28299.839146634615,164.09633743990383
36539.80989408493,0.0001,28085.42132692308,28390.690481971153,163.6611081730769
36772.73676967621,0.0001,27890.438787259616,27830.78733533654,163.84492788461537
37005.67237854004,0.0001,27901.93090625,27761.62083533654,163.89883233173077
37238.296822071075,0.0001,27792.32064423077,27763.235405048075,163.9030655048077
37470.82186985016,0.0001,27921.266020432693,27860.325502403844,163.9838341346154
37703.88035225868,0.0001,27876.47250721154,27811.091834134615,163.83029837740384
37936.36506462097,0.0001,27960.430287259616,27811.20344831731,163.8443185096154
38169.43957448006,0.0001,27997.93971394231,27900.399457932694,163.93313731971153
38401.724511146545,0.0001,27790.207138221154,28154.49698798077,164.01580588942306
38635.03462719917,0.0001,27878.996330528847,27822.859688701923,163.83985396634614
38868.043441295624,0.0001,27891.569789663463,27835.636676682694,163.95682331730768
39100.65814495087,0.0001,27783.567477163462,27837.08999278846,163.77335757211537
39332.67329144478,0.0001,27879.14339903846,27879.88967908654,163.9871935096154
39564.44373202324,0.0001,27827.14230769231,27991.117311298076,163.80370853365383
39797.20122718811,0.0001,27889.930802884617,27811.539424278846,163.8680994591346
40028.98275184631,0.0001,27820.84946033654,28093.944448317307,164.07824278846155
40262.125281095505,0.0001,27994.469638221155,28396.888158653845,163.68308143028847
40494.30638933182,0.0001,28044.261515625,27752.87737980769,163.95759375
40727.24461507797,0.0001,28195.132131009614,27744.391920673075,163.93677373798076
40960.36470460892,0.0001,27791.51858293269,28244.255925480767,163.671
41193.65226984024,0.0001,27892.240462740385,27719.21415625,163.90251442307692
41426.633046627045,0.0001,27784.190760817306,27722.256170673078,163.8862608173077
41660.56202983856,0.0001,28230.74664182692,28728.724310096153,164.14646814903847
41892.76724052429,0.0001,27846.37458293269,27829.10909375,163.8136141826923
42125.81596517563,0.0001,27826.201908653846,27816.175801682693,163.93479987980768
42357.7392911911,0.0001,27749.089544471153,27799.355830528846,163.97730679086538
42589.81283950806,0.0001,27799.776747596155,28030.115757211537,164.00851021634617
42822.07760190964,0.0001,27771.634087740385,28523.896667067307,163.64550841346153
43054.38831138611,0.0001,27871.36875,28002.52109375,163.8018203125
43287.91256928444,0.0001,27724.265442307693,27728.137673076923,163.8183689903846
43520.595744371414,0.0001,27874.66585216346,27879.144360576924,163.7078915264423
43753.77518033981,0.0001,27973.154377403847,27818.399213942306,163.96365925480768
43987.8403031826,0.0001,27911.9940625,28482.22936658654,164.14176322115384
44221.03470516205,0.0001,27707.319997596154,27679.52203846154,163.91526802884616
44454.227575063705,0.0001,27810.352079326924,28350.34861418269,163.67293629807693
44686.634179353714,0.0001,27808.942384615384,28165.762224759615,164.02771814903846
44919.138682842255,0.0001,27850.35527283654,27685.508272836538,163.79122836538463
45151.35943651199,0.0001,27990.000525240386,28140.441296875,163.97248858173077
45383.37152314186,0.0001,27882.11487139423,27752.430462740384,163.97527103365385
45616.3823890686,0.0001,27849.79612860577,27680.866728365385,163.93592427884616
45848.014462947845,0.0001,27786.99972956731,28658.643950721154,163.66998137019232
46080.83563995361,0.0001,27761.147157451924,27673.50197596154,163.92083203125
46313.690661907196,0.0001,27751.345914663463,27724.39586658654,163.76925691105768
46546.75705742836,0.0001,27888.535713942307,27751.72680528846,163.98366195913462
46778.88699197769,0.0001,27671.79857331731,27845.617995192308,163.95987860576923
47011.058017492294,0.0001,27672.293445913463,27755.736919471154,163.8898155048077
47243.88158297539,0.0001,27683.546890625,27723.423460336537,163.95067337740386
47478.271275520325,0.0001,27683.692120192307,27687.45469110577,163.83819140625
47712.20127081871,0.0001,27881.208205528845,27676.876764423076,163.77862229567307
47944.666289806366,0.0001,27759.21701201923,27742.015772836538,163.76349789663462
48177.594962358475,0.0001,27695.414135817307,27801.757296875,163.87869861778847
48411.14896988869,0.0001,27722.489596153846,27794.37707932692,163.8160772235577
48644.14105319977,0.0001,27929.597042067307,28467.89294110577,164.11541045673076
48877.32355546951,0.0001,27743.788735576924,27778.597641826924,163.97733052884615
49110.35613298416,0.0001,27816.19878125,28070.564408653845,163.7238768028846
49342.75431442261,0.0001,27840.198025240385,27740.33430048077,163.97299338942307
49575.22569203377,0.0001,27885.67197716346,27824.857459134615,163.8849600360577
49808.27612686157,0.0001,27856.847822115385,27690.519052884614,163.94730048076923
50040.69194769859,0.0001,27936.137139423077,27679.73883533654,163.91329537259617
50272.72876858711,0.0001,27682.487650240386,27626.586766826924,163.81935576923078
50504.96687746048,0.0001,27735.876963942308,27671.949753605768,163.7478858173077
50738.01473784447,0.0001,27680.423985576923,27968.895042067306,163.83498016826923
50970.727689027786,0.0001,27775.087556490384,28068.769842548078,163.7330012019231
51203.615448474884,0.0001,27981.996971153847,29426.989445913463,163.55246454326922
51435.86219763756,0.0001,27940.203133413463,27618.684212740383,163.88829537259616
51669.69917678833,0.0001,27678.31085216346,27673.142870192307,163.8619296875
51902.27646446228,0.0001,27668.900943509616,27656.67855528846,163.8364951923077
52135.21281170845,0.0001,27885.155540865384,28495.18536778846,164.1184873798077
52367.43883776665,0.0001,27675.891454326924,27672.921878605768,163.86045252403846
52600.11662244797,0.0001,27694.427349759615,29339.87922235577,164.2292469951923
52832.660083055496,0.0001,27651.809520432693,27642.834760817306,163.8883566706731
53065.21885752678,0.0001,27824.815848557693,28024.551171875,163.70531370192307
53296.76475739479,0.0001,27780.355596153848,27636.163733173078,163.88892127403847
53529.695519924164,0.0001,27693.99308894231,27873.982221153845,164.02943479567307
53761.8088619709,0.0001,27860.700578125,27943.523920673077,163.67101953125
53994.279247522354,0.0001,27615.96739423077,27620.93980528846,163.90471334134617
54227.55935382843,0.0001,27637.727171875,27882.69537139423,163.99018269230768
54460.47183060646,0.0001,27780.692772836537,27616.42014783654,163.77591917067306
54693.22002863884,0.0001,27884.507455528845,28289.795901442307,163.5804969951923
54925.291898489,0.0001,27821.688411057694,27772.906360576922,163.96951682692307
55157.868052482605,0.0001,27689.85729326923,27682.613799278846,163.95686688701923
55392.07525777817,0.0001,27836.564643028847,28523.93873076923,163.7142596153846
55623.87806940079,0.0001,27795.6564375,28233.231135817306,163.6165850360577
55856.72697901726,0.0001,27697.023765625,27802.28444110577,163.67414813701924
56089.67805290222,0.0001,27796.014905048076,27681.54236778846,163.89283082932693
56322.47055697441,0.0001,27624.455717548077,27631.902228365383,163.90523978365385
56554.58356833458,0.0001,27631.70328846154,27637.653270432693,163.8049519230769
56787.688435554504,0.0001,27710.6228125,27571.279283653847,163.81671814903845
57020.088896512985,0.0001,27639.197730769232,27759.86077403846,163.74021454326922
57252.90859746933,0.0001,27731.028948317307,27796.254264423078,163.9460703125
57485.4788775444,0.0001,27853.81088701923,27965.66714783654,163.81001923076923
57718.6075963974,0.0001,27808.02437980769,27571.64721875,163.81045793269232
57952.068076610565,0.0001,27760.478635817308,27787.60152283654,163.74678786057692
58185.17510008812,0.0001,27732.955850961538,27954.611286057694,163.82489332932693
58418.66887664795,0.0001,27659.207015625,27722.465094951924,163.70984795673078
58651.29583454132,0.0001,27681.63331971154,27596.619748798075,163.85074368990385
58884.55783843994,0.0001,27670.712248798078,27564.92936418269,163.84606640625
59117.44217181206,0.0001,27705.06961778846,27956.257063701923,163.9726688701923
59349.938511133194,0.0001,27867.808438701923,28530.76866826923,163.54031099759615
59582.64906287193,0.0001,27779.537597355768,27583.205647836538,163.8586580528846
59814.52083539963,0.0001,27659.821447115384,28309.25854206731,163.71792427884614
60047.02365040779,0.0001,27743.51927043269,28317.28922355769,163.97482512019232
60279.24302339554,0.0001,27604.659790865386,27700.422533653847,163.93552163461538
60511.09755039215,0.0001,27629.588243990383,28676.34644471154,164.13928725961537
60742.97421455383,0.0001,27828.456948317307,27669.160368990386,163.9017178485577
60975.28845834732,0.0001,27688.87600721154,28725.242957932693,164.1782286658654
61208.573011636734,0.0001,27760.907784855768,27587.216143028847,163.83199368990384
61440.92551612854,0.0001,27727.05123076923,27739.485682692306,163.739953125
61674.10462260246,0.0001,28057.466481971154,27622.494068509615,163.93208443509616
61907.04354476929,0.0001,27719.726890625,27638.118948317308,163.85471694711538
62139.128247499466,0.0001,27892.404390625,29604.413129807694,164.2216102764423
62371.87125968933,0.0001,27758.12440985577,27847.550828125,163.96301412259615
62604.018560647964,0.0001,27900.672582932693,28131.71082331731,163.57199098557692
62837.832924842834,0.0001,27595.137871394232,27727.872217548076,163.6754891826923
63069.588287353516,0.0001,27714.578006009615,27961.05876081731,163.90000150240385
63301.86928343773,0.0001,27658.348275240383,27794.544466346153,163.71325240384616
63534.27283716202,0.0001,27611.986131009617,27596.482251201924,163.89878756009617
63766.30980229378,0.0001,27678.797201923076,27729.965283653844,163.97621724759617
63999.33649492264,0.0001,27556.341602163462,27709.975234375,163.69453966346154
64231.179790735245,0.0001,27668.453330528846,27620.724179086537,163.7538692908654
64464.14489006996,0.0001,27776.189027644232,28699.528022836537,163.65375841346153
64696.42868041992,0.0001,27782.15672355769,28358.246032451923,164.04651983173076
64929.59619259834,0.0001,27616.53601682692,27776.603138221155,163.70701592548076
65162.58159828186,5e-05,27514.270040865384,27538.66737860577,163.82624278846154
65395.28110051155,5e-05,27499.725415865385,27604.368900240384,163.74806219951924
65627.99664711952,5e-05,27459.179719951924,27672.34675,163.95390594951922
65860.21377205849,5e-05,27480.485864182694,27565.86554206731,163.8363125
66092.26075911522,5e-05,27464.960948317308,27546.628498798076,163.79451802884614
66324.08758568764,5e-05,27554.66392548077,27567.01844471154,163.892671875
66556.45004630089,5e-05,27520.237275240386,28102.13897716346,164.06214483173076
66788.91788196564,5e-05,27568.15405889423,27629.309614182694,163.85922085336537
67021.06398963928,5e-05,27527.35851923077,27796.92683894231,163.90744471153846
67254.77091050148,5e-05,27564.87383293269,27551.209402644232,163.8362109375
67487.44496107101,5e-05,27527.82158293269,27598.093098557692,163.74699669471153
67719.48105359077,5e-05,27507.19103485577,27610.248604567307,163.79933413461538
67952.17833399773,5e-05,27559.90971754808,27590.170189903845,163.86046364182693
68184.33785533905,5e-05,27475.915615384616,27681.787147836538,163.7234600360577
68416.3576040268,5e-05,27518.873967548076,27627.16017548077,163.92446995192307
68648.50687026978,5e-05,27460.38118389423,27659.758889423076,163.76281520432693
68881.23658323288,5e-05,27485.750432692308,27669.64936778846,163.73290564903846
69112.65621733665,5e-05,27510.590342548076,27701.752671875,163.81212379807693
69345.287702322,5e-05,27529.98881971154,27529.576578125,163.8271114783654
69577.28137636185,5e-05,27587.32690985577,27557.69860576923,163.88769801682693
69809.83163404465,5e-05,27486.696640625,27883.94742548077,163.6844356971154
70042.04694056511,5e-05,27479.548055288462,27543.023689903846,163.85024158653846
70273.90038514137,5e-05,27509.244971153847,27553.191745192307,163.86081370192306
70505.99079275131,5e-05,27555.82391346154,27535.212911057693,163.80171935096155
70738.40674805641,5e-05,27500.43498557692,27523.669379807692,163.80748377403847
70971.38546681404,5e-05,27550.403536057693,27949.09154206731,163.69198497596153
71203.97870731354,5e-05,27493.968331730768,27531.546447115386,163.79621935096154
71436.953312397,5e-05,27612.672140625,27553.000188701924,163.84752554086538
71670.11745452881,5e-05,27536.861870192308,27569.299975961538,163.85029567307691
71902.03003644943,5e-05,27495.371943509614,27685.360295673076,163.88039002403846
72134.30269098282,5e-05,27507.64615264423,27525.38264543269,163.84058022836538
72366.76375961304,5e-05,27587.418716346154,27550.68640264423,163.80296033653846
72599.31750273705,5e-05,27565.866844951925,27836.179669471156,163.93168930288462
72831.87439465523,5e-05,27627.21931129808,27709.710552884615,163.71786478365385
73064.6724832058,5e-05,27520.43246514423,27636.680193509615,163.71375420673078
73297.8509221077,5e-05,27572.99121033654,27608.40026923077,163.90838521634615
73530.36159157753,5e-05,27475.232560096152,27958.62919591346,164.00133533653846
73763.13315272331,5e-05,27599.00135216346,27549.801692307694,163.86908203125
73995.68872761726,5e-05,27490.847739182693,27548.67007091346,163.86103936298076
74227.90178132057,5e-05,27495.778275240384,28052.387524038462,164.00573197115384
74460.28603172302,5e-05,27530.841263221155,27534.132376201924,163.77694441105768
74693.54553580284,5e-05,27492.847790865384,27666.370080528846,163.93226532451922
74925.82195186615,5e-05,27528.75887139423,27667.756186298076,163.7129939903846
75157.49183344841,5e-05,27522.05492548077,27644.255064903846,163.73185126201923
75390.3596701622,5e-05,27653.06096153846,27628.982460336538,163.78911147836538
75623.43307614326,5e-05,27481.907710336538,27619.17794230769,163.77530588942307
75855.7427072525,5e-05,27543.684942307693,27538.205911057692,163.81322686298077
76088.77823853493,5e-05,27513.131816105768,27637.555372596154,163.86799158653847
76321.60740232468,5e-05,27452.85679206731,27591.977945913462,163.89449939903847
76553.87512254715,5e-05,27481.956960336538,27708.491754807692,163.68915865384616
76785.82739257812,5e-05,27553.144424278846,27565.898445913463,163.87730649038463
77018.35318207741,2.5e-05,27420.565151442308,27686.596594951923,163.89865114182692
77250.62224793434,2.5e-05,27481.056795673077,27516.64085096154,163.80721334134614
77483.60989022255,2.5e-05,27402.393515625,27519.075677884615,163.8446015625
77716.04443764687,2.5e-05,27459.46440985577,27507.805805288463,163.8273212139423
77949.02273130417,2.5e-05,27453.09733293269,27543.869591346152,163.88915564903846
78181.64765143394,2.5e-05,27436.834796875,27547.187943509616,163.8185829326923
78414.4186527729,2.5e-05,27422.185635817306,27560.400825721154,163.74409314903846
78647.47376680374,2.5e-05,27461.745212740385,27657.921525240385,163.92697896634616
78880.25885081291,2.5e-05,27457.474783653844,27759.151709134614,163.93323828125
79112.70812416077,2.5e-05,27448.559344951922,27530.471457932694,163.82928365384615
79344.48422288895,2.5e-05,27480.27165745192,27562.438849759616,163.81495072115385
79577.03051972389,2.5e-05,27420.130913461537,27680.05146394231,163.94966796875
79810.46616053581,2.5e-05,27444.86060096154,27554.656680288463,163.82444350961538
80043.07847213745,2.5e-05,27422.11207451923,27720.96038701923,163.69001983173078
80275.77804899216,2.5e-05,27410.76560216346,27515.494617788463,163.83571454326923
80508.35270118713,2.5e-05,27458.743010817307,27572.69586298077,163.8019435096154
80740.41911840439,2.5e-05,27457.273826923076,27547.695266826922,163.75061538461537
80972.64812397957,2.5e-05,27445.28411658654,27634.728004807694,163.74058834134615
81205.53333950043,2.5e-05,27514.707098557694,27518.735862980768,163.84598768028846
81438.82612419128,2.5e-05,27449.12362980769,27556.53690264423,163.84095252403847
81671.71979522705,2.5e-05,27449.641959134617,27532.81336658654,163.7752920673077
81905.46499729156,2.5e-05,27407.64352764423,27508.312832932694,163.80551111778846
82137.6769771576,2.5e-05,27452.237197115384,27511.67353485577,163.8489444110577
82370.07970237732,2.5e-05,27477.581049278848,27677.240039663462,163.95958954326923
82602.3855202198,2.5e-05,27511.633591346155,27564.02468629808,163.75974008413462
82835.10199642181,2.5e-05,27433.484073317308,27813.452389423077,163.98412379807692
83067.08514380455,2.5e-05,27466.71237019231,27505.811764423077,163.79365504807691
83300.45254921913,2.5e-05,27437.92672956731,27517.964846153845,163.82190655048078
83533.42987656593,2.5e-05,27452.53753125,27516.225231971155,163.80062740384616
83766.44306206703,2.5e-05,27426.491582932693,27521.759259615385,163.83326051682693
83998.9506509304,1.25e-05,27377.468759615385,27549.719632211538,163.86486177884615
84231.18193864822,1.25e-05,27404.77779326923,27540.877756009617,163.79093449519232
84464.08536458015,1.25e-05,27428.48631129808,27506.826109375,163.80270252403847
84695.9357740879,1.25e-05,27406.06035096154,27502.56213701923,163.80594320913463
84928.35558485985,1.25e-05,27408.276091346153,27504.609453125,163.80424849759615
85161.00665664673,1.25e-05,27416.830861778846,27519.492921875,163.81099639423076
85393.94078183174,1.25e-05,27380.397080528845,27542.87938701923,163.87400901442308
85626.13918375969,1.25e-05,27376.21843028846,27518.304418269232,163.84390504807692
85859.29799103737,1.25e-05,27399.84086658654,27524.19277043269,163.83634014423077
86091.44305062294,1.25e-05,27400.667454326922,27584.317592548075,163.70945432692307
86323.76554131508,1.25e-05,27431.18331610577,27524.37207451923,163.8656397235577
86556.96520996094,1.25e-05,27418.55722956731,27507.944442307693,163.8399939903846
86788.72241711617,1.25e-05,27379.951393028845,27555.742731971153,163.75063161057693
87020.67593216896,1.25e-05,27426.4218125,27528.781460336537,163.78072415865384
87252.95439195633,1.25e-05,27392.20957331731,27526.166834134616,163.86698257211538
87485.74704957008,1.25e-05,27384.537030048075,27544.158365384614,163.77834344951924
87718.97505021095,1.25e-05,27369.224092548076,27519.997424278845,163.84680889423078
