Time,Learning rate,Train loss,Validation loss,MAE_free_energy
231.88481211662292,0.0001,4994766.189384615,3335552.5493846154,1418.2223004807693
464.31578612327576,0.0001,2263825.695,1224192.0157692307,810.4490336538462
696.2700982093811,0.0001,944970.413423077,751658.8218461538,619.3876268028846
928.0890834331512,0.0001,645875.2122307692,536617.4349423076,510.8995847355769
1160.5085713863373,0.0001,473686.2820961538,393274.4595576923,430.4679591346154
1392.487024307251,0.0001,355324.8536826923,293808.43195192306,372.2090715144231
1625.1877598762512,0.0001,271223.43063461536,224143.53850961538,331.26159134615386
1857.4650366306305,0.0001,206923.94427884615,170315.62364903846,298.81008143028845
2089.3409900665283,0.0001,154284.1056875,127812.51324038462,270.7106592548077
2321.397705078125,0.0001,115917.30770192308,101931.92890865385,247.40988701923078
2553.5960640907288,0.0001,93063.16746634616,83394.63310096154,221.0467217548077
2786.074355840683,0.0001,78981.04758653847,72122.81090865385,204.41552163461537
3018.2614364624023,0.0001,68184.61622115385,62046.058055288464,188.93021364182692
3250.21595454216,0.0001,58817.29308894231,53118.11783413462,174.99545087139424
3482.3848412036896,0.0001,50484.38145673077,46139.80284134615,162.17173527644232
3714.647765636444,0.0001,43277.21303846154,39001.54719110577,149.4691271033654
3947.1292650699615,0.0001,37035.86989423077,33515.00344591346,138.43811313100963
4179.88171339035,0.0001,31851.03890144231,28801.303209134614,128.17425540865383
4412.50621175766,0.0001,27581.92677644231,25245.170141826922,119.57905003004808
4645.089262247086,0.0001,23993.05813701923,22276.823313701923,112.923662109375
4877.49991774559,0.0001,21152.610513221152,19779.569967548076,106.22441676682692
5109.542130947113,0.0001,18838.520439903845,17536.54953485577,99.33648001802885
5341.85555434227,0.0001,17039.169897235577,16211.574951923078,95.9442725360577
5573.763197898865,0.0001,15411.179603966346,14606.335807692307,90.40617067307693
5805.997690916061,0.0001,14146.234694110577,13471.07248016827,86.74285006009616
6037.912626743317,0.0001,12982.525579927884,12718.367370793268,84.59463296274039
6270.140536785126,0.0001,12079.134126201923,11674.787395432691,80.54557557091346
6503.083752155304,0.0001,11224.645548677885,10918.582182091346,77.62898760516826
6735.245018482208,0.0001,10431.453697716346,10197.32184044471,74.9398408954327
6967.424920082092,0.0001,9793.76451201923,9758.465474459135,73.27107677283654
7199.896933078766,0.0001,9203.977211538462,8998.381862379807,69.96449038461539
7431.972576618195,0.0001,8661.82246514423,8494.07380528846,67.93663942307693
7664.4048817157745,0.0001,8293.840636117788,8376.285653846155,67.80353680889424
7897.3065893650055,0.0001,7719.890701322115,7710.578805889423,64.6313075420673
8129.090837717056,0.0001,7302.545331730769,7300.846405348558,62.68658067908654
8361.297159433365,0.0001,6948.093317007211,7575.5666349158655,64.77795650540865
8593.569954395294,0.0001,6653.05021875,6594.397322716346,59.497692758413464
8826.32300567627,0.0001,6317.032451622596,6374.581118389423,58.49151201923077
9058.397615909576,0.0001,6043.113268329327,6863.442573918269,62.27923557692308
9290.605609893799,0.0001,5698.999896634616,5659.8361225961535,54.78751051682692
9523.088556051254,0.0001,5393.325870793269,5500.2283928786055,54.09799601862981
9755.704427719116,0.0001,5200.203356971154,5148.36758188101,52.12089415564904
9987.677480697632,0.0001,4968.8189762620195,5014.158064302885,51.47492563100962
10220.506766319275,0.0001,4792.185495192308,4802.264709885817,50.44915069110577
10452.361318349838,0.0001,4569.503484675481,4892.2047475961535,51.210564753605766
10684.09684753418,0.0001,4374.333751201923,4506.86323798077,49.15989370492788
10915.870042085648,0.0001,4229.086681790865,4412.820142578125,48.47869463641827
11147.884201526642,0.0001,3994.8515420673075,4035.1892524038462,46.07375751201923
11379.463974952698,0.0001,3869.1905594951922,3858.2598296274036,44.972122521033654
11611.625341176987,0.0001,3669.9699669471156,3865.0864038461536,45.52041331129808
11843.248020410538,0.0001,3606.371149639423,3551.730990685096,43.03649106069712
12075.651103496552,0.0001,3459.0660543870194,3403.2610381610575,42.13658146784856
12307.463345527649,0.0001,3293.176458834135,3315.4459086538463,41.581974797175484
12539.180663824081,0.0001,3216.161847355769,3158.211513221154,40.53995425180288
12771.43308377266,0.0001,3074.6404115084133,3039.2395955528846,39.80637849308894
13003.424524068832,0.0001,2983.304269831731,3014.140043870192,39.62575807542067
13235.418765068054,0.0001,2868.10807421875,2834.381793719952,38.39306122295673
13467.60438656807,0.0001,2737.100551081731,2741.253255408654,37.85875529597356
13699.460979223251,0.0001,2693.7002865084137,2667.6574064002402,37.399507436899036
13931.635040521622,0.0001,2552.3601509915866,2714.311489182692,37.872949857271635
14163.825144052505,0.0001,2521.3134083533655,2479.5570852614183,35.96585903695914
14396.443675279617,0.0001,2382.066105769231,2359.3130455979567,35.015672513521636
14628.3768928051,0.0001,2329.6068817608175,2295.920272986779,34.55864535757212
14860.562938451767,0.0001,2245.694495342548,3087.2120746694713,42.61457538311298
15093.113800764084,0.0001,2325.282225360577,2140.214253605769,33.35521717247596
15325.266226291656,0.0001,2135.1919857271637,2250.911514573317,34.91774504206731
15557.574734210968,0.0001,2041.5075002253607,2374.155292217548,36.08426968149038
