Time,Learning rate,Train loss,Validation loss,MAE_free_energy
24405.430495023727,0.0001,116422.64370833333,116064.55572916666,336.12901432291665
24617.417699098587,0.0001,116534.7529375,119393.5605,335.5754811197917
24829.31673526764,0.0001,117100.12425,117337.09110416667,335.82256770833334
25041.26785302162,0.0001,117478.91775,117262.42514583333,335.80498828125
25253.23025870323,0.0001,116699.26083333333,116372.14958333333,336.3336796875
25465.324810743332,0.0001,116181.6085,115936.8894375,336.17173697916667
25678.008354902267,0.0001,116121.38010416667,115969.30579166667,336.1826783854167
25890.297842741013,0.0001,116071.99516666666,116317.52058333333,335.98340885416667
26102.70057106018,0.0001,116296.36510416666,116413.19972916666,336.25139453125
26314.820432662964,0.0001,116000.551125,116091.11577083333,336.2373177083333
26527.013844251633,0.0001,116242.05177083334,116183.60389583334,336.2398776041667
26739.41062784195,0.0001,116232.28404166667,117252.75360416666,335.754287109375
26951.740698575974,0.0001,116295.76660416667,116200.3804375,336.3028671875
27163.83311033249,0.0001,115832.47685416667,116065.0535625,336.0065859375
27375.999784469604,0.0001,116577.0136875,115787.8408125,336.0782135416667
27588.234538793564,0.0001,116474.48595833333,115837.9833125,335.98776627604167
27800.187567949295,0.0001,116731.09470833333,117823.4255625,336.45427213541666
28012.232493162155,0.0001,116108.86316666666,116934.85895833334,335.717087890625
28225.193622350693,0.0001,116617.71310416667,116367.66639583334,336.2702877604167
28437.564638853073,0.0001,116040.282875,118426.15866666667,335.5991484375
28649.483269929886,0.0001,116281.96760416667,115853.40989583333,335.95037760416665
28861.911608219147,0.0001,116519.05110416666,118504.73779166667,336.5409127604167
29074.225499153137,0.0001,116222.35691666667,115758.40545833333,336.1335305989583
29287.944989681244,0.0001,116274.89302083333,115891.13691666667,336.2256946614583
29499.78995370865,0.0001,115563.99783333333,116225.50872916667,335.8324993489583
29711.787999153137,0.0001,116163.85808333334,116201.2138125,335.91551236979166
29923.400047779083,0.0001,117061.62954166667,115577.6260625,336.08407747395836
30135.68543958664,0.0001,116371.145125,115620.38247916667,336.13422916666667
30347.918111801147,0.0001,116223.714875,115931.728875,336.014732421875
30560.394475221634,0.0001,116012.21625,115674.44514583334,336.12666861979164
30772.540341615677,0.0001,116654.90510416667,116807.09589583334,336.3361302083333
30984.772605895996,0.0001,116047.008875,115723.37622916666,335.913142578125
31196.710368156433,0.0001,116082.45329166666,118089.95914583333,335.62743489583335
31408.656896352768,0.0001,115885.35283333334,115512.21316666667,336.10737239583335
31620.615817308426,0.0001,115690.49327083334,115587.20370833333,336.07389127604165
31832.796498060226,0.0001,116013.93691666667,116322.29791666666,335.76850130208334
32044.872591733932,0.0001,115812.3869375,116624.56164583334,336.338271484375
32256.86801791191,0.0001,116665.44033333333,115869.8614375,336.21581770833336
32468.850088357925,0.0001,115632.2496875,115787.85020833333,335.85499088541667
32681.0326693058,0.0001,115874.13970833333,118016.05477083333,335.55569140625
32893.600908041,0.0001,115952.8015,115561.634125,335.95531901041664
33106.29570913315,0.0001,116044.07420833333,115562.87091666667,335.9606048177083
33318.267508268356,0.0001,115559.47529166666,116003.42904166666,336.21624348958335
33530.625502586365,0.0001,115811.83885416666,115422.20514583333,336.01298567708335
33742.455035448074,0.0001,116133.42585416666,116758.76214583333,336.395474609375
33954.49289274216,0.0001,115792.64577083333,115418.46145833333,336.02219856770836
34166.74700832367,0.0001,115682.738375,115355.32472916666,336.048703125
34379.457985162735,0.0001,115465.91210416667,115707.5358125,336.16394791666664
34591.16564488411,0.0001,115675.06410416667,115641.26916666667,336.10945963541667
34803.23960566521,0.0001,117358.69466666666,116058.70514583333,336.25725911458335
35015.23079562187,0.0001,115716.767,118619.673375,336.40750520833336
35227.01216006279,0.0001,116433.80504166667,115511.57197916666,335.8441953125
35439.012818574905,0.0001,115683.13708333333,115912.46479166667,336.22891927083333
35651.30426287651,0.0001,115840.42170833334,115741.34172916667,335.9742467447917
35863.47483253479,0.0001,116853.2359375,115971.91439583333,335.7401627604167
36075.36037111282,0.0001,116076.24535416666,116119.45147916667,336.2826790364583
36287.85928225517,0.0001,116013.96795833333,115479.96104166667,335.94050065104165
36499.68671512604,0.0001,115482.98741666667,115811.24679166666,336.25859244791667
36712.243225336075,0.0001,115671.59291666666,117486.75775,335.6545494791667
36924.47624540329,0.0001,115535.46516666666,116722.99079166667,336.311314453125
37136.64779615402,0.0001,115626.094875,115387.04570833333,335.8594694010417
37349.03279519081,0.0001,115823.39166666666,115836.02841666667,335.89820572916665
37560.924870967865,0.0001,115498.173875,115260.23291666666,336.0303046875
37773.02086544037,0.0001,115623.4554375,115315.50116666667,335.92172721354166
37984.88104534149,0.0001,115587.86002083334,115481.77595833334,336.1072565104167
38196.78595328331,0.0001,115385.875375,115349.85708333334,335.88957421875
38409.46383905411,0.0001,115872.08935416667,115424.49491666666,336.09710611979165
38621.87058734894,0.0001,115701.78491666667,116040.94141666667,336.24672005208333
38833.901807785034,0.0001,116214.70604166666,116559.10208333333,336.29956640625
39046.03588986397,0.0001,116039.09885416667,115900.80989583333,335.7587578125
39258.3768825531,0.0001,115592.229375,115371.41460416667,335.92786653645834
39470.55653810501,0.0001,116622.90602083334,116248.213375,335.66349609375
39682.837351083755,0.0001,115961.60358333333,115422.93733333334,335.96169921875
39895.3317630291,0.0001,115493.81858333333,115188.809125,336.05080208333334
40108.119311094284,0.0001,115683.1741875,115308.5739375,336.07189973958333
40320.31842494011,0.0001,115337.93745833333,117246.73316666667,336.38676822916665
40532.4645922184,0.0001,115704.71535416666,116411.85641666666,336.2549798177083
40744.65320944786,0.0001,115309.909875,115267.163,336.056001953125
40957.68654561043,0.0001,115378.23345833333,115408.55079166667,336.11994401041665
41169.72034025192,0.0001,115756.78829166667,117777.6055625,336.4530618489583
41381.86550283432,0.0001,116318.71666666666,115997.56170833333,336.24109765625
41593.97554707527,0.0001,115471.7451875,115393.44004166666,335.83863541666665
41806.014803647995,0.0001,115350.39533333333,115223.36870833334,335.94043880208335
42018.90037417412,0.0001,115322.11735416666,115413.2153125,335.81166276041665
42230.82315778732,0.0001,115335.97891666666,116228.5254375,335.6661953125
42442.8883395195,0.0001,115532.31525,117453.8815625,336.42649479166664
42654.2952914238,0.0001,115953.15491666667,115156.1815,335.86625716145835
42866.88754987717,0.0001,115610.96420833333,117539.979125,335.52955598958334
43078.71719121933,0.0001,116045.18216666667,115164.1415,336.04921875
43291.220774412155,0.0001,115301.78270833334,117130.5293125,335.648244140625
43503.80821585655,0.0001,115587.5655,115410.7109375,335.74685677083335
43716.09678316116,0.0001,115639.77866666667,116865.22595833334,336.28401171875
43928.9729487896,0.0001,115605.78877083333,115233.3618125,336.12771744791667
44141.09075880051,0.0001,115453.90141666666,116327.7415,335.662859375
44353.250760793686,0.0001,115166.96475,115445.21229166667,335.8619850260417
44565.44123148918,0.0001,115455.103125,115097.0205,335.9671295572917
44777.77581214905,0.0001,115643.17533333333,117104.71114583334,336.4407734375
44989.72347450256,0.0001,115248.66566666667,115993.05191666666,336.20602408854165
45201.618371486664,0.0001,115326.200625,115142.26870833333,336.07279361979164
45413.393421173096,0.0001,115468.26604166666,115588.215375,336.1860865885417
45625.52661585808,0.0001,115459.88320833334,115404.7728125,335.8789921875
45837.28912854195,0.0001,115253.2421875,115145.92810416667,335.87555078125
46049.65573191643,0.0001,115435.2565,115000.19491666666,336.003755859375
46262.21585607529,0.0001,115596.04816666666,116446.91414583333,335.56712109375
46474.59033918381,0.0001,116587.86127083334,120154.47041666666,336.56168815104166
46686.33959197998,0.0001,115703.85704166666,115132.2958125,335.846974609375
46898.96448993683,0.0001,115091.00052083333,116125.30697916666,335.62549153645836
47110.973643541336,0.0001,115563.45383333333,115655.06345833333,336.1444427083333
47322.81858444214,0.0001,115919.14570833334,115722.57239583334,336.1609127604167
47535.03852725029,0.0001,115875.80302083334,116011.17110416667,336.30208658854167
47747.03351688385,0.0001,115532.4736875,118179.366375,335.4846705729167
47958.8311958313,0.0001,115382.77616666666,115189.27795833333,335.77949348958333
48170.7127366066,0.0001,115526.68816666666,115383.329375,336.1048346354167
48382.81882786751,0.0001,115517.59320833333,114937.236125,335.98927994791666
48595.108595609665,0.0001,115337.62091666667,116916.66827083334,336.40183723958336
48807.13136720657,0.0001,115440.31658333333,114967.6195625,335.91759505208336
49018.73314499855,0.0001,115273.6859375,115152.97570833334,335.85826171875
49230.59321022034,0.0001,115235.7669375,114945.65810416666,335.8619518229167
49442.6247947216,0.0001,115737.94735416667,116175.8410625,335.63265755208334
49654.551386356354,0.0001,115125.52585416667,115663.32139583334,336.0676484375
49866.21704506874,0.0001,115609.13270833333,116183.81939583333,336.27656770833335
50078.015011548996,0.0001,115391.89579166667,115081.51610416667,336.03182421875
50289.65504813194,0.0001,115067.56529166667,115608.4375,335.73105208333334
50500.96700787544,0.0001,115734.03591666666,115245.1594375,336.1331725260417
50712.87037444115,0.0001,114934.94133333334,115014.50658333334,336.0706015625
50925.16751456261,0.0001,114925.188375,115105.26483333333,335.805171875
51137.1456720829,0.0001,115000.74245833333,115005.75908333334,336.0352005208333
51348.91258430481,0.0001,114955.4106875,114976.30558333333,335.883923828125
51560.74228692055,0.0001,116207.022,122091.44604166667,336.671646484375
51772.678941488266,0.0001,115366.63620833334,115524.28608333334,335.74129166666665
51985.50744867325,0.0001,115530.292375,116294.40522916666,336.23325065104166
52197.45781135559,0.0001,115066.26310416666,114990.88325,336.039669921875
52409.56187200546,0.0001,114923.99483333333,115314.44272916667,336.15631901041667
52621.465072631836,0.0001,115495.94660416666,115186.07410416666,336.0728170572917
52833.25908565521,0.0001,115309.63229166667,115508.15460416667,336.0769654947917
53044.89619231224,0.0001,115119.74425,115657.28975,336.1724674479167
53256.9578564167,0.0001,115459.4651875,116611.657,335.555234375
53469.15698504448,0.0001,115118.61091666667,114901.24339583333,335.98415625
53681.40819263458,0.0001,115704.953,115239.71833333334,335.76661783854166
53893.858815193176,0.0001,115371.85325,117795.580375,335.43976497395835
54106.233347177505,0.0001,115669.22470833334,115118.55941666667,336.0533255208333
54318.159115314484,0.0001,115447.23583333334,115030.20733333334,335.81652408854166
54530.465760707855,0.0001,115086.84929166667,115101.09927083334,335.7908072916667
54742.65664935112,0.0001,115629.63316666667,114988.16991666667,335.90306119791666
54954.71036911011,0.0001,115233.29483333333,116435.42727083333,335.64936067708334
55167.15183067322,0.0001,115031.61085416666,116190.16504166667,336.32274479166665
55379.131423950195,0.0001,114952.460125,114876.29341666667,335.97570963541665
55591.21880340576,0.0001,114891.7535,115014.07264583334,336.0777265625
55803.56568193436,0.0001,115371.08110416666,115340.86577083333,335.8002669270833
56015.97037267685,0.0001,115208.0281875,114969.13933333334,335.987380859375
56227.81594610214,0.0001,115155.47358333334,115226.382125,335.90230598958334
56439.862877845764,0.0001,115511.77233333333,115119.90277083333,335.94454557291664
56652.20117044449,0.0001,115088.17577083333,115787.79614583333,336.26777278645835
56864.22045755386,0.0001,115153.33002083334,115439.41041666667,335.75145572916665
57076.12173771858,0.0001,115389.32435416666,116706.62897916666,336.26686458333336
57289.009734392166,0.0001,115332.6201875,114934.0754375,336.03375911458335
57501.366559028625,0.0001,115207.79295833333,115849.308375,335.668845703125
57713.16088938713,0.0001,115325.21358333333,115095.2028125,335.797515625
57925.04936289787,0.0001,114900.5994375,114934.99454166666,336.06323567708336
58137.51056718826,0.0001,114967.3664375,114890.68675,336.0656080729167
58350.22692680359,0.0001,115202.37075,115658.66833333333,336.14783528645836
58562.36039042473,0.0001,115655.52402083333,115399.16110416666,336.1824016927083
58774.56064128876,0.0001,114907.41733333333,115351.1435,336.0169954427083
58986.324046850204,0.0001,115954.06908333334,114831.0608125,335.8496015625
59198.12121295929,0.0001,115030.786875,114804.2685,335.97645182291666
59410.30639338493,0.0001,115039.196,115302.94789583333,335.72368098958333
59622.702850580215,0.0001,115272.46179166666,114815.79247916667,335.96437174479166
59835.06407546997,0.0001,115053.11470833333,114867.59047916667,335.93022526041665
60047.05238699913,0.0001,115041.79645833334,116916.61447916667,336.3279752604167
60259.71724867821,0.0001,116483.46633333333,115637.75791666667,336.1631490885417
60471.955028533936,0.0001,114889.89354166666,115118.86858333333,335.807873046875
60684.33356308937,0.0001,115144.70608333334,115277.64891666667,335.7992578125
60896.65898132324,0.0001,115214.39808333333,115761.406125,336.1474694010417
61109.00665640831,0.0001,114994.99616666666,115596.78939583333,336.24684114583334
61321.064448833466,0.0001,115021.1139375,115349.97516666667,336.08230208333333
61533.458595991135,0.0001,114862.21875,114867.18845833333,336.048767578125
61745.69321036339,0.0001,115653.760375,115169.3678125,335.74232096354166
61957.88506412506,0.0001,115227.61475,115357.02433333333,336.152638671875
62169.999871730804,0.0001,115332.62135416667,115112.83522916667,336.0938528645833
62382.17871260643,0.0001,114815.23620833333,115031.97125,336.10834895833335
62594.872896909714,0.0001,114992.31254166667,115118.11747916667,335.91469401041667
62806.98590397835,0.0001,115099.74120833333,115413.175125,336.0729010416667
63019.36196756363,0.0001,114982.4579375,116851.147375,335.65510611979164
63231.39785814285,0.0001,115296.410125,115404.353125,336.14571744791664
63443.40551280975,0.0001,114986.400625,115609.41864583333,335.72040625
63655.53247141838,0.0001,114878.2689375,114731.22114583333,335.957337890625
63867.70748305321,0.0001,114904.35125,114785.95083333334,335.9445631510417
64079.55227327347,0.0001,115213.256,116894.0208125,335.5746497395833
